timestamp,text,likes
2025-06-11,$NVDA to the moon! AI demand is skyrocketing,64
2025-06-11,$NVDA to the moon! AI demand is skyrocketing,358
2025-06-11,$NVDA to the moon! AI demand is skyrocketing,290
2025-06-11,"Incredible earnings, Blackwell is a game changer",95
2025-06-11,Concerned about competition from custom AI chips,311
2025-06-11,"Incredible earnings, Blackwell is a game changer",155
2025-06-11,"Incredible earnings, Blackwell is a game changer",142
2025-06-11,Concerned about competition from custom AI chips,10
2025-06-11,$NVDA to the moon! AI demand is skyrocketing,460
2025-06-11,"Incredible earnings, Blackwell is a game changer",204
2025-06-12,"Incredible earnings, Blackwell is a game changer",81
2025-06-12,Concerned about competition from custom AI chips,200
2025-06-12,Concerned about competition from custom AI chips,379
2025-06-12,$NVDA is looking overvalued,80
2025-06-12,$NVDA is looking overvalued,69
2025-06-12,$NVDA to the moon! AI demand is skyrocketing,60
2025-06-12,$NVDA to the moon! AI demand is skyrocketing,32
2025-06-12,"Incredible earnings, Blackwell is a game changer",105
2025-06-12,Concerned about competition from custom AI chips,442
2025-06-12,"Incredible earnings, Blackwell is a game changer",336
2025-06-12,$NVDA to the moon! AI demand is skyrocketing,392
2025-06-12,Concerned about competition from custom AI chips,209
2025-06-13,Concerned about competition from custom AI chips,216
2025-06-13,"Incredible earnings, Blackwell is a game changer",156
2025-06-13,$NVDA to the moon! AI demand is skyrocketing,233
2025-06-13,$NVDA to the moon! AI demand is skyrocketing,42
2025-06-13,"Incredible earnings, Blackwell is a game changer",249
2025-06-13,$NVDA to the moon! AI demand is skyrocketing,64
2025-06-13,Concerned about competition from custom AI chips,29
2025-06-16,$NVDA to the moon! AI demand is skyrocketing,426
2025-06-16,"Incredible earnings, Blackwell is a game changer",117
2025-06-16,"Incredible earnings, Blackwell is a game changer",30
2025-06-16,"Incredible earnings, Blackwell is a game changer",92
2025-06-16,Concerned about competition from custom AI chips,12
2025-06-16,$NVDA is looking overvalued,88
2025-06-16,$NVDA to the moon! AI demand is skyrocketing,489
2025-06-16,Concerned about competition from custom AI chips,388
2025-06-16,$NVDA to the moon! AI demand is skyrocketing,116
2025-06-16,$NVDA to the moon! AI demand is skyrocketing,166
2025-06-16,Concerned about competition from custom AI chips,233
2025-06-16,"Incredible earnings, Blackwell is a game changer",275
2025-06-17,"Incredible earnings, Blackwell is a game changer",165
2025-06-17,$NVDA to the moon! AI demand is skyrocketing,120
2025-06-17,$NVDA is looking overvalued,143
2025-06-17,Concerned about competition from custom AI chips,21
2025-06-17,$NVDA is looking overvalued,201
2025-06-17,$NVDA is looking overvalued,258
2025-06-17,"Incredible earnings, Blackwell is a game changer",128
2025-06-17,Concerned about competition from custom AI chips,234
2025-06-18,$NVDA is looking overvalued,296
2025-06-18,"Incredible earnings, Blackwell is a game changer",369
2025-06-18,"Incredible earnings, Blackwell is a game changer",161
2025-06-18,Concerned about competition from custom AI chips,76
2025-06-18,"Incredible earnings, Blackwell is a game changer",201
2025-06-18,$NVDA to the moon! AI demand is skyrocketing,11
2025-06-18,$NVDA to the moon! AI demand is skyrocketing,427
2025-06-20,"Incredible earnings, Blackwell is a game changer",418
2025-06-20,Concerned about competition from custom AI chips,431
2025-06-20,Concerned about competition from custom AI chips,195
2025-06-20,"Incredible earnings, Blackwell is a game changer",162
2025-06-20,"Incredible earnings, Blackwell is a game changer",82
2025-06-20,"Incredible earnings, Blackwell is a game changer",47
2025-06-20,$NVDA is looking overvalued,415
2025-06-20,$NVDA is looking overvalued,198
2025-06-20,Concerned about competition from custom AI chips,447
2025-06-20,"Incredible earnings, Blackwell is a game changer",380
2025-06-20,$NVDA is looking overvalued,179
2025-06-20,$NVDA to the moon! AI demand is skyrocketing,123
2025-06-20,$NVDA is looking overvalued,205
2025-06-20,Concerned about competition from custom AI chips,490
2025-06-23,"Incredible earnings, Blackwell is a game changer",151
2025-06-23,"Incredible earnings, Blackwell is a game changer",169
2025-06-23,$NVDA is looking overvalued,262
2025-06-23,Concerned about competition from custom AI chips,125
2025-06-23,$NVDA is looking overvalued,119
2025-06-23,"Incredible earnings, Blackwell is a game changer",329
2025-06-23,"Incredible earnings, Blackwell is a game changer",98
2025-06-23,$NVDA to the moon! AI demand is skyrocketing,289
2025-06-23,"Incredible earnings, Blackwell is a game changer",430
2025-06-23,Concerned about competition from custom AI chips,342
2025-06-23,Concerned about competition from custom AI chips,335
2025-06-23,"Incredible earnings, Blackwell is a game changer",209
2025-06-23,$NVDA is looking overvalued,359
2025-06-24,Concerned about competition from custom AI chips,133
2025-06-24,"Incredible earnings, Blackwell is a game changer",218
2025-06-24,$NVDA is looking overvalued,495
2025-06-24,Concerned about competition from custom AI chips,139
2025-06-24,Concerned about competition from custom AI chips,170
2025-06-24,$NVDA to the moon! AI demand is skyrocketing,165
2025-06-24,$NVDA is looking overvalued,335
2025-06-25,$NVDA to the moon! AI demand is skyrocketing,81
2025-06-25,"Incredible earnings, Blackwell is a game changer",207
2025-06-25,$NVDA is looking overvalued,205
2025-06-25,"Incredible earnings, Blackwell is a game changer",442
2025-06-25,$NVDA is looking overvalued,197
2025-06-25,Concerned about competition from custom AI chips,168
2025-06-25,"Incredible earnings, Blackwell is a game changer",407
2025-06-25,Concerned about competition from custom AI chips,296
2025-06-25,"Incredible earnings, Blackwell is a game changer",89
2025-06-26,$NVDA is looking overvalued,84
2025-06-26,"Incredible earnings, Blackwell is a game changer",433
2025-06-26,"Incredible earnings, Blackwell is a game changer",179
2025-06-26,$NVDA to the moon! AI demand is skyrocketing,67
2025-06-26,"Incredible earnings, Blackwell is a game changer",372
2025-06-27,$NVDA is looking overvalued,430
2025-06-27,"Incredible earnings, Blackwell is a game changer",205
2025-06-27,$NVDA to the moon! AI demand is skyrocketing,90
2025-06-27,$NVDA is looking overvalued,320
2025-06-27,$NVDA to the moon! AI demand is skyrocketing,344
2025-06-27,"Incredible earnings, Blackwell is a game changer",215
2025-06-27,Concerned about competition from custom AI chips,477
2025-06-27,"Incredible earnings, Blackwell is a game changer",367
2025-06-27,$NVDA is looking overvalued,44
2025-06-27,$NVDA is looking overvalued,189
2025-06-30,$NVDA to the moon! AI demand is skyrocketing,433
2025-06-30,Concerned about competition from custom AI chips,237
2025-06-30,$NVDA to the moon! AI demand is skyrocketing,154
2025-06-30,$NVDA to the moon! AI demand is skyrocketing,415
2025-06-30,"Incredible earnings, Blackwell is a game changer",32
2025-06-30,Concerned about competition from custom AI chips,396
2025-06-30,$NVDA to the moon! AI demand is skyrocketing,211
2025-06-30,$NVDA is looking overvalued,333
2025-06-30,$NVDA to the moon! AI demand is skyrocketing,64
2025-06-30,Concerned about competition from custom AI chips,390
2025-07-01,"Incredible earnings, Blackwell is a game changer",292
2025-07-01,Concerned about competition from custom AI chips,156
2025-07-01,"Incredible earnings, Blackwell is a game changer",62
2025-07-01,Concerned about competition from custom AI chips,405
2025-07-01,$NVDA to the moon! AI demand is skyrocketing,152
2025-07-01,"Incredible earnings, Blackwell is a game changer",90
2025-07-01,"Incredible earnings, Blackwell is a game changer",167
2025-07-01,$NVDA is looking overvalued,444
2025-07-01,"Incredible earnings, Blackwell is a game changer",217
2025-07-01,"Incredible earnings, Blackwell is a game changer",289
2025-07-01,Concerned about competition from custom AI chips,228
2025-07-01,$NVDA to the moon! AI demand is skyrocketing,245
2025-07-01,Concerned about competition from custom AI chips,58
2025-07-02,Concerned about competition from custom AI chips,89
2025-07-02,$NVDA is looking overvalued,257
2025-07-02,$NVDA to the moon! AI demand is skyrocketing,112
2025-07-02,Concerned about competition from custom AI chips,44
2025-07-02,Concerned about competition from custom AI chips,451
2025-07-02,Concerned about competition from custom AI chips,498
2025-07-02,"Incredible earnings, Blackwell is a game changer",459
2025-07-02,Concerned about competition from custom AI chips,416
2025-07-02,$NVDA is looking overvalued,120
2025-07-02,Concerned about competition from custom AI chips,297
2025-07-02,$NVDA to the moon! AI demand is skyrocketing,303
2025-07-02,Concerned about competition from custom AI chips,486
2025-07-02,$NVDA is looking overvalued,399
2025-07-03,$NVDA to the moon! AI demand is skyrocketing,67
2025-07-03,$NVDA to the moon! AI demand is skyrocketing,144
2025-07-03,"Incredible earnings, Blackwell is a game changer",290
2025-07-03,"Incredible earnings, Blackwell is a game changer",369
2025-07-03,$NVDA is looking overvalued,408
2025-07-03,$NVDA to the moon! AI demand is skyrocketing,175
2025-07-03,"Incredible earnings, Blackwell is a game changer",472
2025-07-07,$NVDA is looking overvalued,350
2025-07-07,$NVDA to the moon! AI demand is skyrocketing,483
2025-07-07,"Incredible earnings, Blackwell is a game changer",383
2025-07-07,$NVDA is looking overvalued,489
2025-07-07,"Incredible earnings, Blackwell is a game changer",444
2025-07-08,"Incredible earnings, Blackwell is a game changer",163
2025-07-08,$NVDA is looking overvalued,377
2025-07-08,"Incredible earnings, Blackwell is a game changer",411
2025-07-08,Concerned about competition from custom AI chips,76
2025-07-08,$NVDA to the moon! AI demand is skyrocketing,60
2025-07-08,"Incredible earnings, Blackwell is a game changer",261
2025-07-08,"Incredible earnings, Blackwell is a game changer",54
2025-07-08,"Incredible earnings, Blackwell is a game changer",429
2025-07-08,"Incredible earnings, Blackwell is a game changer",368
2025-07-08,$NVDA is looking overvalued,36
2025-07-08,"Incredible earnings, Blackwell is a game changer",406
2025-07-08,$NVDA is looking overvalued,204
2025-07-08,$NVDA to the moon! AI demand is skyrocketing,65
2025-07-08,$NVDA is looking overvalued,311
2025-07-09,"Incredible earnings, Blackwell is a game changer",260
2025-07-09,"Incredible earnings, Blackwell is a game changer",121
2025-07-09,Concerned about competition from custom AI chips,320
2025-07-09,"Incredible earnings, Blackwell is a game changer",131
2025-07-09,$NVDA to the moon! AI demand is skyrocketing,200
2025-07-09,Concerned about competition from custom AI chips,27
2025-07-09,Concerned about competition from custom AI chips,106
2025-07-09,$NVDA to the moon! AI demand is skyrocketing,498
2025-07-09,$NVDA is looking overvalued,319
2025-07-09,$NVDA to the moon! AI demand is skyrocketing,15
2025-07-09,$NVDA to the moon! AI demand is skyrocketing,58
2025-07-09,"Incredible earnings, Blackwell is a game changer",60
2025-07-09,Concerned about competition from custom AI chips,43
2025-07-10,"Incredible earnings, Blackwell is a game changer",482
2025-07-10,$NVDA to the moon! AI demand is skyrocketing,472
2025-07-10,$NVDA to the moon! AI demand is skyrocketing,473
2025-07-10,$NVDA to the moon! AI demand is skyrocketing,182
2025-07-10,"Incredible earnings, Blackwell is a game changer",437
2025-07-11,$NVDA is looking overvalued,431
2025-07-11,"Incredible earnings, Blackwell is a game changer",40
2025-07-11,"Incredible earnings, Blackwell is a game changer",172
2025-07-11,$NVDA to the moon! AI demand is skyrocketing,376
2025-07-11,Concerned about competition from custom AI chips,428
2025-07-11,$NVDA is looking overvalued,82
2025-07-11,"Incredible earnings, Blackwell is a game changer",383
2025-07-11,Concerned about competition from custom AI chips,469
2025-07-11,"Incredible earnings, Blackwell is a game changer",362
2025-07-11,"Incredible earnings, Blackwell is a game changer",54
2025-07-11,"Incredible earnings, Blackwell is a game changer",204
2025-07-11,$NVDA is looking overvalued,56
2025-07-11,$NVDA to the moon! AI demand is skyrocketing,188
2025-07-14,"Incredible earnings, Blackwell is a game changer",157
2025-07-14,$NVDA to the moon! AI demand is skyrocketing,493
2025-07-14,"Incredible earnings, Blackwell is a game changer",314
2025-07-14,Concerned about competition from custom AI chips,138
2025-07-14,"Incredible earnings, Blackwell is a game changer",231
2025-07-14,$NVDA is looking overvalued,126
2025-07-14,"Incredible earnings, Blackwell is a game changer",25
2025-07-14,"Incredible earnings, Blackwell is a game changer",230
2025-07-14,Concerned about competition from custom AI chips,229
2025-07-14,$NVDA is looking overvalued,99
2025-07-14,$NVDA to the moon! AI demand is skyrocketing,339
2025-07-14,$NVDA to the moon! AI demand is skyrocketing,241
2025-07-14,Concerned about competition from custom AI chips,227
2025-07-15,"Incredible earnings, Blackwell is a game changer",216
2025-07-15,$NVDA to the moon! AI demand is skyrocketing,19
2025-07-15,$NVDA is looking overvalued,152
2025-07-15,$NVDA is looking overvalued,11
2025-07-15,$NVDA is looking overvalued,267
2025-07-15,"Incredible earnings, Blackwell is a game changer",357
2025-07-15,$NVDA to the moon! AI demand is skyrocketing,180
2025-07-15,Concerned about competition from custom AI chips,170
2025-07-15,$NVDA to the moon! AI demand is skyrocketing,162
2025-07-15,Concerned about competition from custom AI chips,456
2025-07-15,$NVDA to the moon! AI demand is skyrocketing,342
2025-07-15,$NVDA to the moon! AI demand is skyrocketing,436
2025-07-15,$NVDA is looking overvalued,219
2025-07-15,"Incredible earnings, Blackwell is a game changer",235
2025-07-16,"Incredible earnings, Blackwell is a game changer",360
2025-07-16,$NVDA to the moon! AI demand is skyrocketing,157
2025-07-16,$NVDA to the moon! AI demand is skyrocketing,175
2025-07-16,Concerned about competition from custom AI chips,141
2025-07-16,$NVDA to the moon! AI demand is skyrocketing,293
2025-07-16,$NVDA to the moon! AI demand is skyrocketing,91
2025-07-16,$NVDA is looking overvalued,461
2025-07-16,"Incredible earnings, Blackwell is a game changer",441
2025-07-17,$NVDA to the moon! AI demand is skyrocketing,407
2025-07-17,$NVDA to the moon! AI demand is skyrocketing,79
2025-07-17,$NVDA is looking overvalued,175
2025-07-17,Concerned about competition from custom AI chips,365
2025-07-17,$NVDA is looking overvalued,267
2025-07-17,"Incredible earnings, Blackwell is a game changer",330
2025-07-17,"Incredible earnings, Blackwell is a game changer",231
2025-07-17,Concerned about competition from custom AI chips,321
2025-07-17,$NVDA to the moon! AI demand is skyrocketing,261
2025-07-17,"Incredible earnings, Blackwell is a game changer",296
2025-07-17,Concerned about competition from custom AI chips,198
2025-07-18,"Incredible earnings, Blackwell is a game changer",116
2025-07-18,$NVDA is looking overvalued,68
2025-07-18,$NVDA is looking overvalued,408
2025-07-18,"Incredible earnings, Blackwell is a game changer",234
2025-07-18,$NVDA to the moon! AI demand is skyrocketing,207
2025-07-18,Concerned about competition from custom AI chips,268
2025-07-21,"Incredible earnings, Blackwell is a game changer",95
2025-07-21,Concerned about competition from custom AI chips,251
2025-07-21,"Incredible earnings, Blackwell is a game changer",301
2025-07-21,$NVDA to the moon! AI demand is skyrocketing,320
2025-07-21,"Incredible earnings, Blackwell is a game changer",457
2025-07-21,$NVDA to the moon! AI demand is skyrocketing,396
2025-07-22,$NVDA is looking overvalued,80
2025-07-22,"Incredible earnings, Blackwell is a game changer",26
2025-07-22,$NVDA is looking overvalued,229
2025-07-22,"Incredible earnings, Blackwell is a game changer",480
2025-07-22,$NVDA is looking overvalued,446
2025-07-22,$NVDA to the moon! AI demand is skyrocketing,497
2025-07-22,Concerned about competition from custom AI chips,472
2025-07-22,$NVDA is looking overvalued,38
2025-07-23,$NVDA is looking overvalued,391
2025-07-23,Concerned about competition from custom AI chips,289
2025-07-23,$NVDA is looking overvalued,31
2025-07-23,"Incredible earnings, Blackwell is a game changer",173
2025-07-23,"Incredible earnings, Blackwell is a game changer",328
2025-07-23,$NVDA to the moon! AI demand is skyrocketing,135
2025-07-23,Concerned about competition from custom AI chips,373
2025-07-23,$NVDA is looking overvalued,248
2025-07-23,$NVDA to the moon! AI demand is skyrocketing,66
2025-07-23,"Incredible earnings, Blackwell is a game changer",208
2025-07-23,Concerned about competition from custom AI chips,237
2025-07-24,"Incredible earnings, Blackwell is a game changer",384
2025-07-24,"Incredible earnings, Blackwell is a game changer",282
2025-07-24,$NVDA to the moon! AI demand is skyrocketing,384
2025-07-24,Concerned about competition from custom AI chips,321
2025-07-24,$NVDA to the moon! AI demand is skyrocketing,347
2025-07-24,"Incredible earnings, Blackwell is a game changer",223
2025-07-24,"Incredible earnings, Blackwell is a game changer",465
2025-07-24,$NVDA to the moon! AI demand is skyrocketing,44
2025-07-24,$NVDA is looking overvalued,21
2025-07-24,$NVDA to the moon! AI demand is skyrocketing,43
2025-07-24,"Incredible earnings, Blackwell is a game changer",444
2025-07-24,$NVDA to the moon! AI demand is skyrocketing,230
2025-07-24,Concerned about competition from custom AI chips,178
2025-07-25,Concerned about competition from custom AI chips,247
2025-07-25,"Incredible earnings, Blackwell is a game changer",98
2025-07-25,$NVDA to the moon! AI demand is skyrocketing,165
2025-07-25,$NVDA to the moon! AI demand is skyrocketing,324
2025-07-25,$NVDA is looking overvalued,103
2025-07-25,$NVDA is looking overvalued,291
2025-07-25,$NVDA is looking overvalued,435
2025-07-25,$NVDA is looking overvalued,355
2025-07-25,Concerned about competition from custom AI chips,226
2025-07-25,$NVDA to the moon! AI demand is skyrocketing,387
2025-07-25,$NVDA is looking overvalued,478
2025-07-25,Concerned about competition from custom AI chips,47
2025-07-25,"Incredible earnings, Blackwell is a game changer",373
2025-07-25,"Incredible earnings, Blackwell is a game changer",457
2025-07-28,Concerned about competition from custom AI chips,164
2025-07-28,$NVDA to the moon! AI demand is skyrocketing,140
2025-07-28,"Incredible earnings, Blackwell is a game changer",375
2025-07-28,"Incredible earnings, Blackwell is a game changer",231
2025-07-28,Concerned about competition from custom AI chips,471
2025-07-28,$NVDA is looking overvalued,10
2025-07-28,Concerned about competition from custom AI chips,499
2025-07-28,Concerned about competition from custom AI chips,186
2025-07-28,$NVDA to the moon! AI demand is skyrocketing,260
2025-07-28,$NVDA is looking overvalued,276
2025-07-29,Concerned about competition from custom AI chips,373
2025-07-29,$NVDA is looking overvalued,325
2025-07-29,$NVDA to the moon! AI demand is skyrocketing,473
2025-07-29,"Incredible earnings, Blackwell is a game changer",100
2025-07-29,$NVDA is looking overvalued,79
2025-07-29,Concerned about competition from custom AI chips,456
2025-07-29,$NVDA to the moon! AI demand is skyrocketing,314
2025-07-29,"Incredible earnings, Blackwell is a game changer",289
2025-07-29,$NVDA is looking overvalued,423
2025-07-29,$NVDA is looking overvalued,11
2025-07-30,"Incredible earnings, Blackwell is a game changer",426
2025-07-30,$NVDA to the moon! AI demand is skyrocketing,178
2025-07-30,$NVDA to the moon! AI demand is skyrocketing,414
2025-07-30,$NVDA is looking overvalued,266
2025-07-30,$NVDA is looking overvalued,460
2025-07-30,$NVDA is looking overvalued,61
2025-07-30,"Incredible earnings, Blackwell is a game changer",402
2025-07-30,$NVDA is looking overvalued,347
2025-07-30,Concerned about competition from custom AI chips,125
2025-07-30,"Incredible earnings, Blackwell is a game changer",445
2025-07-30,Concerned about competition from custom AI chips,368
2025-07-30,"Incredible earnings, Blackwell is a game changer",61
2025-07-30,$NVDA to the moon! AI demand is skyrocketing,64
2025-07-31,$NVDA to the moon! AI demand is skyrocketing,52
2025-07-31,"Incredible earnings, Blackwell is a game changer",247
2025-07-31,$NVDA is looking overvalued,104
2025-07-31,$NVDA to the moon! AI demand is skyrocketing,489
2025-07-31,"Incredible earnings, Blackwell is a game changer",45
2025-07-31,Concerned about competition from custom AI chips,22
2025-08-01,$NVDA is looking overvalued,144
2025-08-01,$NVDA to the moon! AI demand is skyrocketing,112
2025-08-01,$NVDA to the moon! AI demand is skyrocketing,225
2025-08-01,$NVDA to the moon! AI demand is skyrocketing,131
2025-08-01,$NVDA is looking overvalued,343
2025-08-01,$NVDA to the moon! AI demand is skyrocketing,305
2025-08-01,$NVDA is looking overvalued,96
2025-08-01,$NVDA is looking overvalued,370
2025-08-01,$NVDA is looking overvalued,327
2025-08-01,"Incredible earnings, Blackwell is a game changer",337
2025-08-01,"Incredible earnings, Blackwell is a game changer",248
2025-08-01,"Incredible earnings, Blackwell is a game changer",148
2025-08-01,$NVDA is looking overvalued,175
2025-08-01,$NVDA is looking overvalued,376
2025-08-04,$NVDA to the moon! AI demand is skyrocketing,213
2025-08-04,"Incredible earnings, Blackwell is a game changer",86
2025-08-04,$NVDA to the moon! AI demand is skyrocketing,326
2025-08-04,$NVDA to the moon! AI demand is skyrocketing,341
2025-08-04,"Incredible earnings, Blackwell is a game changer",95
2025-08-04,Concerned about competition from custom AI chips,67
2025-08-04,$NVDA to the moon! AI demand is skyrocketing,109
2025-08-04,$NVDA is looking overvalued,444
2025-08-04,$NVDA to the moon! AI demand is skyrocketing,144
2025-08-04,Concerned about competition from custom AI chips,421
2025-08-04,Concerned about competition from custom AI chips,85
2025-08-04,Concerned about competition from custom AI chips,262
2025-08-05,"Incredible earnings, Blackwell is a game changer",12
2025-08-05,"Incredible earnings, Blackwell is a game changer",374
2025-08-05,$NVDA to the moon! AI demand is skyrocketing,447
2025-08-05,"Incredible earnings, Blackwell is a game changer",430
2025-08-05,$NVDA to the moon! AI demand is skyrocketing,99
2025-08-05,"Incredible earnings, Blackwell is a game changer",465
2025-08-05,"Incredible earnings, Blackwell is a game changer",391
2025-08-06,Concerned about competition from custom AI chips,125
2025-08-06,$NVDA to the moon! AI demand is skyrocketing,206
2025-08-06,"Incredible earnings, Blackwell is a game changer",316
2025-08-06,Concerned about competition from custom AI chips,41
2025-08-06,$NVDA is looking overvalued,340
2025-08-06,$NVDA is looking overvalued,400
2025-08-06,$NVDA to the moon! AI demand is skyrocketing,48
2025-08-06,"Incredible earnings, Blackwell is a game changer",377
2025-08-06,Concerned about competition from custom AI chips,268
2025-08-06,$NVDA to the moon! AI demand is skyrocketing,137
2025-08-06,"Incredible earnings, Blackwell is a game changer",92
2025-08-07,Concerned about competition from custom AI chips,344
2025-08-07,"Incredible earnings, Blackwell is a game changer",437
2025-08-07,$NVDA is looking overvalued,182
2025-08-07,Concerned about competition from custom AI chips,492
2025-08-07,$NVDA is looking overvalued,447
2025-08-07,$NVDA is looking overvalued,215
2025-08-07,$NVDA to the moon! AI demand is skyrocketing,357
2025-08-07,$NVDA to the moon! AI demand is skyrocketing,422
2025-08-07,"Incredible earnings, Blackwell is a game changer",266
2025-08-07,$NVDA to the moon! AI demand is skyrocketing,376
2025-08-08,Concerned about competition from custom AI chips,316
2025-08-08,"Incredible earnings, Blackwell is a game changer",494
2025-08-08,Concerned about competition from custom AI chips,395
2025-08-08,$NVDA to the moon! AI demand is skyrocketing,266
2025-08-08,"Incredible earnings, Blackwell is a game changer",25
2025-08-08,$NVDA is looking overvalued,277
2025-08-08,"Incredible earnings, Blackwell is a game changer",42
2025-08-08,$NVDA is looking overvalued,150
2025-08-08,Concerned about competition from custom AI chips,184
2025-08-08,$NVDA to the moon! AI demand is skyrocketing,426
2025-08-08,$NVDA to the moon! AI demand is skyrocketing,290
2025-08-08,Concerned about competition from custom AI chips,208
2025-08-08,$NVDA is looking overvalued,440
2025-08-11,$NVDA is looking overvalued,74
2025-08-11,$NVDA is looking overvalued,350
2025-08-11,"Incredible earnings, Blackwell is a game changer",24
2025-08-11,Concerned about competition from custom AI chips,185
2025-08-11,Concerned about competition from custom AI chips,171
2025-08-11,"Incredible earnings, Blackwell is a game changer",423
2025-08-11,"Incredible earnings, Blackwell is a game changer",287
2025-08-11,Concerned about competition from custom AI chips,215
2025-08-11,$NVDA is looking overvalued,448
2025-08-12,$NVDA to the moon! AI demand is skyrocketing,435
2025-08-12,$NVDA to the moon! AI demand is skyrocketing,114
2025-08-12,$NVDA to the moon! AI demand is skyrocketing,246
2025-08-12,$NVDA is looking overvalued,497
2025-08-12,Concerned about competition from custom AI chips,410
2025-08-12,Concerned about competition from custom AI chips,227
2025-08-12,"Incredible earnings, Blackwell is a game changer",230
2025-08-12,"Incredible earnings, Blackwell is a game changer",180
2025-08-12,Concerned about competition from custom AI chips,176
2025-08-12,$NVDA is looking overvalued,263
2025-08-12,$NVDA is looking overvalued,448
2025-08-12,$NVDA to the moon! AI demand is skyrocketing,322
2025-08-12,"Incredible earnings, Blackwell is a game changer",220
2025-08-12,"Incredible earnings, Blackwell is a game changer",62
2025-08-13,$NVDA to the moon! AI demand is skyrocketing,207
2025-08-13,"Incredible earnings, Blackwell is a game changer",464
2025-08-13,"Incredible earnings, Blackwell is a game changer",289
2025-08-13,Concerned about competition from custom AI chips,471
2025-08-13,"Incredible earnings, Blackwell is a game changer",264
2025-08-13,$NVDA is looking overvalued,380
2025-08-14,Concerned about competition from custom AI chips,303
2025-08-14,"Incredible earnings, Blackwell is a game changer",321
2025-08-14,$NVDA is looking overvalued,156
2025-08-14,$NVDA to the moon! AI demand is skyrocketing,117
2025-08-14,"Incredible earnings, Blackwell is a game changer",119
2025-08-14,$NVDA is looking overvalued,253
2025-08-14,$NVDA is looking overvalued,294
2025-08-14,"Incredible earnings, Blackwell is a game changer",353
2025-08-15,$NVDA is looking overvalued,257
2025-08-15,Concerned about competition from custom AI chips,126
2025-08-15,Concerned about competition from custom AI chips,343
2025-08-15,$NVDA is looking overvalued,68
2025-08-15,$NVDA is looking overvalued,456
2025-08-15,"Incredible earnings, Blackwell is a game changer",415
2025-08-15,Concerned about competition from custom AI chips,234
2025-08-15,$NVDA to the moon! AI demand is skyrocketing,260
2025-08-15,"Incredible earnings, Blackwell is a game changer",214
2025-08-15,$NVDA is looking overvalued,26
2025-08-15,$NVDA is looking overvalued,128
2025-08-15,$NVDA to the moon! AI demand is skyrocketing,82
2025-08-15,$NVDA is looking overvalued,12
2025-08-18,"Incredible earnings, Blackwell is a game changer",115
2025-08-18,"Incredible earnings, Blackwell is a game changer",293
2025-08-18,"Incredible earnings, Blackwell is a game changer",304
2025-08-18,$NVDA to the moon! AI demand is skyrocketing,294
2025-08-18,Concerned about competition from custom AI chips,41
2025-08-18,"Incredible earnings, Blackwell is a game changer",242
2025-08-18,$NVDA to the moon! AI demand is skyrocketing,207
2025-08-18,Concerned about competition from custom AI chips,485
2025-08-19,$NVDA is looking overvalued,57
2025-08-19,$NVDA is looking overvalued,461
2025-08-19,$NVDA to the moon! AI demand is skyrocketing,460
2025-08-19,$NVDA to the moon! AI demand is skyrocketing,489
2025-08-19,Concerned about competition from custom AI chips,270
2025-08-20,$NVDA to the moon! AI demand is skyrocketing,369
2025-08-20,$NVDA to the moon! AI demand is skyrocketing,476
2025-08-20,"Incredible earnings, Blackwell is a game changer",60
2025-08-20,"Incredible earnings, Blackwell is a game changer",338
2025-08-20,"Incredible earnings, Blackwell is a game changer",406
2025-08-20,"Incredible earnings, Blackwell is a game changer",127
2025-08-21,$NVDA to the moon! AI demand is skyrocketing,223
2025-08-21,"Incredible earnings, Blackwell is a game changer",370
2025-08-21,Concerned about competition from custom AI chips,241
2025-08-21,$NVDA is looking overvalued,30
2025-08-21,"Incredible earnings, Blackwell is a game changer",224
2025-08-21,$NVDA is looking overvalued,191
2025-08-21,Concerned about competition from custom AI chips,388
2025-08-21,$NVDA is looking overvalued,358
2025-08-21,$NVDA is looking overvalued,199
2025-08-21,$NVDA is looking overvalued,195
2025-08-21,"Incredible earnings, Blackwell is a game changer",127
2025-08-22,"Incredible earnings, Blackwell is a game changer",105
2025-08-22,$NVDA to the moon! AI demand is skyrocketing,100
2025-08-22,$NVDA is looking overvalued,360
2025-08-22,"Incredible earnings, Blackwell is a game changer",408
2025-08-22,Concerned about competition from custom AI chips,135
2025-08-22,$NVDA to the moon! AI demand is skyrocketing,145
2025-08-22,Concerned about competition from custom AI chips,411
2025-08-22,"Incredible earnings, Blackwell is a game changer",426
2025-08-22,"Incredible earnings, Blackwell is a game changer",401
2025-08-22,$NVDA to the moon! AI demand is skyrocketing,218
2025-08-22,$NVDA is looking overvalued,205
2025-08-22,"Incredible earnings, Blackwell is a game changer",479
2025-08-22,$NVDA to the moon! AI demand is skyrocketing,231
2025-08-25,"Incredible earnings, Blackwell is a game changer",276
2025-08-25,$NVDA to the moon! AI demand is skyrocketing,416
2025-08-25,$NVDA to the moon! AI demand is skyrocketing,140
2025-08-25,$NVDA to the moon! AI demand is skyrocketing,118
2025-08-25,Concerned about competition from custom AI chips,298
2025-08-25,"Incredible earnings, Blackwell is a game changer",93
2025-08-25,$NVDA to the moon! AI demand is skyrocketing,142
2025-08-25,Concerned about competition from custom AI chips,14
2025-08-26,"Incredible earnings, Blackwell is a game changer",50
2025-08-26,"Incredible earnings, Blackwell is a game changer",464
